Cod Depto,Departamento,Cod en texto ,Municipio,Dirección Territorial ,Director Territorial ,Alcalde,Población 2017,No. Víctimas por Declaración,No. Sujetos Atención ,"Acto terrorista , Atentados, Combates, Enfrentamientos , Hostigamientos",Amenaza,Delitos contra la Libertad y la Integridad sexual en desarrollo del conflicto Armado,Desaparición forzada,Desplazamiento Forzado,"Homicidio, Masacre","Minas Antipersonal, Munición sin Explotar y artefacto explosivo improvisado",Secuestro,Tortura,"Vincuación de Niños, Niñas y Adolescentes a actividades relacionadas con grupos armados",Abandono o Despojo Forzado de Tierras,Perdida de Bienes Muebles o Inmuebles ,Puntos de Atención,Personas Atendidas,Solicitudes de AH,Solicitudes de Registro,Solicitudes de Oferta,Otras Solicitudes,Total Solicitudes Recibidas,Priorizado,En Construcción,En Formulación,En proceso de contratación,En Funcionamiento ,Misiones Humanitarias 2012-2017,Emergencias Humanitarias 2012-2017,Incluido,No Incluido,Excluido,En Valoración,RECEPCIÓN FORMATOS / Defensoria,RECEPCIÓN FORMATOS / Personeria,RECEPCIÓN FORMATOS / Procuraduria,RECEPCIÓN FORMATOS / Entidad No Informa ,RECEPCIÓN FORMATOS / Consulados,Beneficiarios Dinero Atención Humanitaria,Valor Dinero Atención Humanitaria,Beneficiarios especie Atención Humanitaria,Valor especie Atención Humanitaria,Caracterización de Población Víctima - PAARI Módulo de Asistencia 2012-2017 - Hogares,Caracterización de Población Víctima - PAARI Módulo de Asistencia 2012-2017 - Personas,Caracterización de Población Víctima - PAARI Módulo de Asistencia 2012-2017 - con discapacidad,Atencion Humanitaria 2012-2017 - Giros,Atencion Humanitaria 2012-2017- Valor,Ayuda Humanitaria por Otros Hechos Diferentes al Desplazamiento 2012-2017 - Víctimas,Ayuda Humanitaria por Otros Hechos Diferentes al Desplazamiento 2012-2017 - Valor,PAARI - Módulo de Reparación 2012- 2017 - Víctimas,PAARI - Módulo de Reparación 2012- 2017 - NNA,Estrategia de Recuperación Emocional ,Indemnizaciones 2012-2017 - No. de Indemnizaciones,Indemnizaciones 2012-2017 - Valor,Programa de Acompañamiento 2017 - Con intención de recibir acompañamiento,Programa de Acompañamiento 2017 - En un Negocio,Programa de Acompañamiento 2017 - En Terreno Rural ,Programa de Acompañamiento 2017 - En Vivienda,Programa de Acompañamiento 2017 - En Educación,Identificación,Acercamiento ,Alistamiento ,Pre-Consulta o Consulta Previa,Caracterización del Daño,Diagnóstico del Daño,Diseño y Formulación,En Fase de Diseño e Implementación del PIRC,PIRC aprobado por CTJ,Sin Especificar,Total SRC en el municipio,SIN FUD,SRC en Valoración,SRC Incluido,DEVOLUCION MP ,SRC No Incluido,SRC Indentificados,Apoyo a Entes Territoriales,Atención y Ayuda Humanitaria ,Proyectos de Infraestructura Social y Comunitaria,Indemnizaciones,Centros Regionales *(Aporte  Unidad Victimas)
52,Nariño,52585, Pupiales,Nariño,Jaime Guerrero,Fabio Will Gilberto Cárdenas Revelo ,19548,715,621,17,33,1,2,544,151,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,106,27,0,1,1,132,1,0,0,0,0,0,0,61,202,6,458,253,23,27,94,0,1,102,685,31,9,9,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,0,685,0
52,Nariño,52612, Ricaurte,Nariño,Jaime Guerrero,Eider Julián Martínez Rosero ,19495,10401,8586,1054,65,4,170,9953,501,104,31,0,7,0,192,1,7122,6558,651,5,1833,9047,0,0,0,0,0,32,16,660,195,0,2,50,818,0,0,0,4,4,2323,1970,1136,4305,117,8448,5918,698,831,474,6,2,358,3405,61,15,7,36,2,3,0,0,0,0,0,0,0,0,0,3,0,2,3,0,0,5,1974,6749,781,3405,0
52,Nariño,52621, Roberto Payán,Nariño,Jaime Guerrero,Wisner Rodrigo Ortiz Ortiz,23984,3835,3048,115,40,8,0,3932,105,3,0,2,1,0,41,0,0,0,0,0,0,0,0,0,0,0,0,17,13,351,105,0,6,111,359,2,0,0,1,0,956,421,142,556,20,3118,2303,73,88,50,1,0,0,0,12,4,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422,2392,145,0,0
52,Nariño,52678, Samaniego,Nariño,Jaime Guerrero,Nixon Efraín Andrade Ibarra ,49362,20540,17125,761,138,25,180,20008,778,123,68,6,8,0,566,1,9801,8548,1060,0,2575,12183,0,0,0,0,0,17,17,3570,324,0,4,255,3646,2,0,0,334,208,331,849,2344,7227,436,19905,11967,939,1084,1508,8,700,964,6970,222,63,33,82,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1057,13051,839,6970,0
52,Nariño,52683, Sandoná,Nariño,Jaime Guerrero,Byron Andrés Zambrano Rosas,25730,3475,3090,59,717,12,40,3209,235,10,12,10,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,3,3,601,174,0,3,0,784,0,1,0,34,26,0,0,557,1785,102,3501,1987,69,72,755,0,372,228,1630,222,60,16,109,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2058,0,1630,0
52,Nariño,52685, San Bernardo,Nariño,Jaime Guerrero,Jairo Elías Lasso Díaz,20326,791,667,45,344,26,14,540,95,1,91,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,140,0,1,0,435,0,0,0,0,0,0,0,90,287,20,364,187,0,0,92,0,1,0,0,8,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,0,0,0
52,Nariño,52687, San Lorenzo,Nariño,Jaime Guerrero,Jader Francisco Gaviria Armero ,20147,2299,2140,10,273,4,0,2262,68,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,7,0,162,38,0,0,24,178,0,0,0,15,9,0,0,478,1656,74,1927,994,5,6,510,2,2,178,1053,129,42,16,55,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1001,254,1053,0
52,Nariño,52693, San Pablo,Nariño,Jaime Guerrero,Mario Alberto Trujillo Cerón,17312,1360,1165,167,80,1,10,903,220,0,8,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,1,191,81,0,0,0,272,0,0,0,0,0,0,0,212,767,33,1001,560,83,95,248,0,0,144,1002,58,19,7,20,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,655,0,1002,0
52,Nariño,52694, San Pedro De Cartag,Nariño,Jaime Guerrero,Evelio Rosero Riascos ,7613,493,333,0,18,2,9,428,51,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,65,0,0,0,192,4,0,0,0,0,0,0,40,136,4,226,117,4,5,37,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0
52,Nariño,52696, Santa Bárbara,Nariño,Jaime Guerrero,José María Estupiñán Toloza,14630,5345,4265,48,133,8,17,5884,180,17,74,6,8,0,41,0,0,0,0,0,0,0,0,0,0,0,0,11,4,489,218,0,3,0,732,4,0,0,8,4,484,605,300,1132,61,5352,3922,43,53,165,2,2,85,1331,28,5,0,21,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,609,3976,0,1331,0
52,Nariño,52699, Santacruz,Nariño,Jaime Guerrero,José Alirio Zambrano López,29963,1425,1199,13,13,0,0,1122,204,31,1,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,7,4,216,48,0,1,0,265,0,0,0,22,14,0,0,176,618,32,1309,806,19,24,119,0,2,0,0,10,0,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,830,64,0,0
52,Nariño,52720, Sapuyes,Nariño,Jaime Guerrero,Carlos Alberto Lima Rodríguez,6124,189,135,38,0,0,22,33,107,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,19,0,0,0,60,0,0,0,0,0,0,0,5,13,4,57,30,8,9,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0
52,Nariño,52786, Taminango,Nariño,Jaime Guerrero,Rodrigo Jurado Moreno ,21265,13928,12043,82,18,41,47,13796,422,1,9,11,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1782,244,0,2,70,1964,10,0,0,265,163,0,0,2296,6903,504,14242,7398,28,37,2383,7,258,1054,6413,303,99,34,112,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,7435,0,6413,0
52,Nariño,52788, Tangua,Nariño,Jaime Guerrero,Carlos Emilio Guerrero Guerrero,9383,1657,1292,9,133,0,0,1582,50,0,9,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396,69,0,0,0,463,2,0,0,0,0,0,0,262,939,51,833,423,2,3,395,0,11,0,0,55,24,5,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426,0,0,0
52,Nariño,52835, San Andres De Tumac,Nariño,Jaime Guerrero,Julio César Rivera,208318,113797,99078,1916,3465,98,437,113040,4705,74,15,8,42,0,739,1,45720,43622,2370,1717,10225,57934,1,1,0,0,0,102,120,17225,1667,0,21,4192,9978,4945,0,0,2015,1454,3455,1978,13906,46107,2095,148096,113335,1341,1615,8571,63,2349,6299,30044,1094,121,99,706,89,4,0,1,0,1,0,0,0,0,0,6,0,0,6,0,0,6,3432,114950,625,30044,1810
52,Nariño,52838, Túquerres,Nariño,Jaime Guerrero,Álvaro Marino Palacios Mora,40388,2379,1944,328,91,4,13,1748,333,4,4,2,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,7,4,434,148,0,1,1,582,0,0,0,1,1,0,0,219,761,36,1645,962,368,415,261,4,38,322,2109,25,16,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1377,0,2109,0
52,Nariño,52885, Yacuanquer,Nariño,Jaime Guerrero,Libia Jaqueline Castillo Mora,11158,489,432,153,75,0,16,313,28,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,10,0,0,0,57,0,0,0,0,0,0,0,65,234,6,309,177,150,191,102,0,0,45,288,12,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367,0,288,0
,ND,ND,,0,,,0,125039,85968,13677,15592,309,3049,30952,33082,1293,10740,147,75,0,42171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,97305,390996,43,10,0,23,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,390996,0
54,Norte de Santander,54001, Cúcuta,Norte De Santander Y Arauca ,Luis Saniel Peñaranda Rolon,Cesar Omar Rojas Ayala,662673,129320,100999,965,674,389,4002,101779,30290,105,685,181,69,0,556,1,55531,32521,9607,513,30894,73535,1,0,0,0,1,48,35,10723,4904,0,23,7913,6245,1698,0,0,331,223,1054,500,18923,65749,3245,69699,43544,416,530,22477,479,2070,11740,85544,591,174,63,288,32,0,0,1,0,0,0,0,0,3,0,4,0,0,4,0,0,4,724,44075,0,85544,3107
54,Norte de Santander,54003, Abrego,Norte De Santander Y Arauca ,Luis Saniel Peñaranda Rolon,Huber Darío Sánchez Ortega,38733,4298,2931,15,115,1,7,4109,257,13,24,4,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,18,4,645,284,0,6,335,603,0,0,0,0,0,12,4,478,1901,89,2747,1623,11,15,1121,8,30,612,4049,28,7,7,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1637,236,4049,0
54,Norte de Santander,54051, Arboledas,Norte De Santander Y Arauca ,Luis Saniel Peñaranda Rolon,Carlos Danilo Esteban Galvis,8958,811,580,15,34,2,16,616,211,1,4,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,115,63,0,0,0,178,0,0,0,0,0,0,0,31,115,7,208,106,3,4,65,1,0,68,366,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,366,0
54,Norte de Santander,54099, Bochalema,Norte De Santander Y Arauca ,Luis Saniel Peñaranda Rolon,María Inmaculada Parada Bermon,7060,455,382,2,5,2,0,374,86,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,2,0,0,0,26,0,0,0,0,0,0,0,41,182,12,237,145,1,1,33,0,0,26,212,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,212,0
54,Norte de Santander,54109, Bucarasica,Norte De Santander Y Arauca ,Luis Saniel Peñaranda Rolon,Guzmán Reyes Lizcano González,4566,1579,871,1,29,0,0,1494,82,6,0,0,0,0,26,1,399,74,57,4,368,503,0,0,0,0,0,0,0,294,34,0,0,1,326,1,0,0,0,0,0,0,121,522,13,371,213,1,1,58,0,1,0,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,0,0
54,Norte de Santander,54125, Cácota,Norte De Santander Y Arauca ,Luis Saniel Peñaranda Rolon,Manuel Isidro Cañas,1819,44,34,1,0,0,0,22,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,1,7,4,0,0,0,0,0,0,0,0,0,10,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
54,Norte de Santander,54128, Cachirá,Norte De Santander Y Arauca ,Luis Saniel Peñaranda Rolon,Henry Augusto Reyes Acevedo,11050,626,459,7,12,0,3,500,115,3,5,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,66,85,0,1,81,74,0,0,0,0,0,0,0,52,190,8,248,144,1,1,124,0,0,165,1188,8,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,1188,0
54,Norte de Santander,54172, Chinácota,Norte De Santander Y Arauca ,Luis Saniel Peñaranda Rolon,Nubia Rosa Romero Contreras,16686,1241,982,1,5,4,28,973,276,2,4,5,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,169,59,0,2,29,204,0,0,0,0,0,0,0,106,426,24,897,533,5,6,144,0,1,87,641,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,0,641,0
54,Norte de Santander,54174, Chitagá,Norte De Santander Y Arauca ,Luis Saniel Peñaranda Rolon,Fredy Orlando Quintero Mogollon,10409,290,218,4,28,0,0,204,80,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,78,51,0,2,0,131,0,0,0,0,0,0,0,16,59,2,107,59,2,3,70,0,1,71,617,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,617,0
54,Norte de Santander,54206, Convención,Norte De Santander Y Arauca ,Luis Saniel Peñaranda Rolon,Hermes Alfonso García Quintero,13030,13599,8005,164,96,13,25,13561,364,62,23,4,3,0,56,1,2286,922,658,0,781,2361,0,0,0,0,0,11,29,1392,456,0,1,705,1201,2,0,0,0,0,125,18,493,1829,87,4290,2397,106,129,410,5,4,224,1610,43,7,9,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2526,163,1610,0
54,Norte de Santander,54223, Cucutilla,Norte De Santander Y Arauca ,Luis Saniel Peñaranda Rolon,Rosendo Ortega Silva ,7559,833,697,134,18,1,10,580,116,1,6,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,1,0,99,57,0,1,18,142,1,0,0,0,0,0,0,9,33,0,300,175,1,1,53,0,0,26,142,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,142,0
54,Norte de Santander,54239, Durania,Norte De Santander Y Arauca ,Luis Saniel Peñaranda Rolon,Marlín Yohana Márquez Rivera,3706,397,313,5,0,1,9,274,115,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,1,54,19,0,1,0,73,2,0,0,0,0,0,0,27,114,12,201,117,2,3,37,0,0,22,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,191,0
54,Norte de Santander,54245, El Carmen,Norte De Santander Y Arauca ,Luis Saniel Peñaranda Rolon,Edwuin Humberto Contreras Chinchilla,13575,4075,3004,160,184,5,16,3705,303,21,184,5,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,17,15,802,594,0,3,223,1191,0,0,0,0,0,118,35,252,958,54,2140,1371,24,29,270,0,3,152,2207,25,7,5,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1400,40,2207,0
54,Norte de Santander,54250, El Tarra,Norte De Santander Y Arauca ,Luis Saniel Peñaranda Rolon,José De Dios Toro Villegas,11002,12363,10079,279,68,24,45,13197,543,58,17,18,3,0,149,1,2966,1728,487,0,1089,3304,0,0,0,0,0,9,43,1333,191,0,31,104,1465,2,0,0,0,0,324,83,338,1299,52,6789,3943,107,123,823,3,6,3,41,23,8,5,8,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,83,4067,129,41,0
54,Norte de Santander,54261, El Zulia,Norte De Santander Y Arauca ,Luis Saniel Peñaranda Rolon,Elkin Caballero Ramírez,23388,5070,4336,22,22,13,37,4359,767,6,3,2,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,12,4,661,214,0,2,49,832,1,0,0,59,37,40,19,563,2095,117,3310,1787,19,24,838,2,81,413,3613,41,10,5,16,5,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,57,1811,31,3613,0
54,Norte de Santander,54313, Gramalote,Norte De Santander Y Arauca ,Luis Saniel Peñaranda Rolon,José Tarcisio Celis Rincón,5442,171,149,5,2,0,0,108,61,0,0,0,0,0,2,1,73,22,28,1,35,86,0,0,0,0,0,1,0,2,1,0,0,0,3,0,0,0,0,0,0,0,9,34,1,39,23,0,0,12,0,0,4,45,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,45,0
54,Norte de Santander,54344, Hacarí,Norte De Santander Y Arauca ,Luis Saniel Peñaranda Rolon,Milciades Pinzón Pinzón,10790,8167,5760,229,82,1,10,9236,224,72,6,4,1,0,46,1,5341,3558,1429,0,1079,6066,0,0,0,0,0,12,22,1812,118,0,0,2,1957,1,0,0,9,5,417,157,327,1285,47,3098,2161,49,60,218,0,1,298,2343,35,4,7,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,2221,180,2343,0
54,Norte de Santander,54347, Herrán,Norte De Santander Y Arauca ,Luis Saniel Peñaranda Rolon,Franio Guillen Orozco Fernández,3960,289,259,0,1,0,0,257,54,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,8,0,0,3,17,0,0,0,0,0,0,0,5,16,0,80,43,0,0,5,0,0,6,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,38,0
54,Norte de Santander,54377, Labateca,Norte De Santander Y Arauca ,Luis Saniel Peñaranda Rolon,Evelio Valencia Peñaloza,5886,229,197,1,70,1,5,158,64,2,1,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,6,0,0,0,37,0,0,0,0,0,0,0,10,48,2,119,54,1,1,33,0,0,31,189,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,189,0
54,Norte de Santander,54385, La Esperanza,Norte De Santander Y Arauca ,Luis Saniel Peñaranda Rolon,Jaider Navarro Quintero,12240,2147,1556,2,0,0,12,2007,158,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,366,100,0,0,0,476,0,0,0,0,0,0,0,192,703,24,929,494,1,1,173,0,0,0,0,28,8,4,15,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,496,0,0,0
54,Norte de Santander,54398, La Playa,Norte De Santander Y Arauca ,Luis Saniel Peñaranda Rolon,Víctor Julio Claro Lozano,8559,5078,3590,25,11,4,8,5252,111,16,7,2,2,0,45,1,3031,1949,748,0,652,3349,0,0,0,0,0,6,3,824,123,0,2,66,884,1,0,0,0,0,411,423,235,912,31,1946,1563,119,157,132,0,154,0,0,38,5,12,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423,1720,52,0,0
68,Santander,68092, Betulia,Santander,Luis Alfonso Aparicio,Jonathan Rodolfo Díaz Quintero,5061,212,98,0,7,0,0,224,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,17,0,1,24,36,0,0,0,0,0,0,0,82,284,16,179,97,1,1,90,0,22,23,154,12,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,154,0
54,Norte de Santander,54405, Los Patios,Norte De Santander Y Arauca ,Luis Saniel Peñaranda Rolon,Diego Armando González Toloza,78409,3928,3049,124,24,9,53,2576,1238,3,51,1,2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,4,0,744,384,0,8,69,1076,0,0,0,0,0,0,0,491,1675,99,1929,1046,6,8,698,12,56,0,0,14,4,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1054,0,0,0
54,Norte de Santander,54418, Lourdes,Norte De Santander Y Arauca ,Luis Saniel Peñaranda Rolon,Omar Alexander Dumes Montero,3360,592,516,0,4,0,0,558,43,0,1,0,1,0,0,1,269,51,43,0,235,329,0,0,0,0,0,2,0,33,5,0,0,0,38,0,0,0,0,0,0,0,56,232,5,454,253,3,4,74,1,0,14,185,10,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,0,185,0
54,Norte de Santander,54480, Mutiscua,Norte De Santander Y Arauca ,Luis Saniel Peñaranda Rolon,Ana Dolores Solano Mantilla,3727,28,20,1,6,0,0,15,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,6,0,0,0,0,0,0,0,3,12,0,15,4,0,0,5,0,0,3,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,44,0
54,Norte de Santander,54498, Ocaña,Norte De Santander Y Arauca ,Luis Saniel Peñaranda Rolon,Miriam Del Socorro Prado Carrascal,99741,32773,26416,157,354,167,157,31646,2058,41,583,18,11,0,72,1,17588,11694,1220,14,7518,20446,0,0,0,0,1,12,15,4883,2059,0,15,2653,3812,553,0,0,27,19,216,165,4438,16119,741,23188,13386,113,147,4202,72,757,2243,18756,349,113,35,182,16,1,0,0,0,0,0,1,0,0,0,2,0,0,2,0,0,2,184,13533,189,18756,1225
54,Norte de Santander,54518, Pamplona,Norte De Santander Y Arauca ,Luis Saniel Peñaranda Rolon,Ronald Mauricio Contreras Flórez,58200,1887,1462,25,68,10,14,1411,481,9,7,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,1,336,195,0,1,31,509,0,0,0,0,0,0,0,131,359,18,905,503,10,13,326,7,46,290,1871,21,6,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516,0,1871,0
54,Norte de Santander,54520, Pamplonita,Norte De Santander Y Arauca ,Luis Saniel Peñaranda Rolon,Francisco Alexander Contreras Rico,4958,64,48,0,3,0,9,31,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,1,0,18,0,0,0,0,0,0,0,4,14,2,46,30,0,0,9,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0
54,Norte de Santander,54553, Puerto Santander,Norte De Santander Y Arauca ,Luis Saniel Peñaranda Rolon,Henry Manuel Valero Peinado,10590,1750,1419,21,27,3,3,1610,187,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,298,136,0,2,61,387,1,0,0,3,2,0,0,135,493,21,1115,600,8,10,183,1,1,0,0,6,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,610,0,0,0
54,Norte de Santander,54599, Ragonvalia,Norte De Santander Y Arauca ,Luis Saniel Peñaranda Rolon,Neyda Vianey Latorre Castellanos,6902,281,247,2,13,0,0,189,99,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,28,0,0,9,60,0,0,0,0,0,0,0,14,62,2,106,50,0,0,34,0,0,43,258,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,258,0
54,Norte de Santander,54660, Salazar,Norte De Santander Y Arauca ,Luis Saniel Peñaranda Rolon,Ronal Felipe Jaimes Pabón,8900,594,451,3,57,9,14,413,169,1,2,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,71,40,0,1,0,115,0,0,0,0,0,0,0,50,206,12,348,212,4,5,52,0,0,11,197,12,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,197,0
54,Norte de Santander,54670, San Calixto,Norte De Santander Y Arauca ,Luis Saniel Peñaranda Rolon,Yadil José Sanguino Manzano,13753,8323,7621,1575,212,69,0,8454,156,25,198,52,0,0,1045,1,4269,2705,1251,0,1057,5013,0,0,0,0,0,25,26,1025,681,0,0,59,1750,0,0,0,0,0,449,134,411,1450,66,4741,2509,560,736,318,1,154,0,0,64,8,21,31,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,3245,439,0,0
54,Norte de Santander,54673, San Cayetano,Norte De Santander Y Arauca ,Luis Saniel Peñaranda Rolon,Luis Javier Agudelo Guerrero,5649,391,294,1,1,0,0,317,77,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,1,56,13,0,0,0,71,0,0,0,0,0,0,0,67,275,10,194,121,0,0,74,0,11,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0
54,Norte de Santander,54680, Santiago,Norte De Santander Y Arauca ,Luis Saniel Peñaranda Rolon,Nelson Camacho Ortiz,2853,267,195,7,22,3,0,111,157,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,11,0,0,0,43,0,0,0,0,0,0,0,14,50,3,85,47,0,0,20,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0
54,Norte de Santander,54720, Sardinata,Norte De Santander Y Arauca ,Luis Saniel Peñaranda Rolon,Yamile Rangel Calderón,22608,8491,6626,79,43,12,47,8297,771,12,19,4,0,0,37,1,2016,684,150,22,1754,2610,0,0,0,0,0,18,17,1382,314,0,6,268,1459,0,0,0,23,16,33,10,498,1950,84,4992,2908,196,231,874,7,0,257,2424,35,13,10,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,3139,0,2424,0
54,Norte de Santander,54743, Silos,Norte De Santander Y Arauca ,Luis Saniel Peñaranda Rolon,Orlando Portilla Mantilla,4285,64,57,4,0,0,0,54,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,0,0,0,20,0,0,0,0,0,0,0,6,16,0,23,10,0,0,34,0,0,31,223,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,223,0
