Cod Depto,Departamento,Cod en texto ,Municipio,Dirección Territorial ,Director Territorial ,Alcalde,Población 2017,No. Víctimas por Declaración,No. Sujetos Atención ,"Acto terrorista , Atentados, Combates, Enfrentamientos , Hostigamientos",Amenaza,Delitos contra la Libertad y la Integridad sexual en desarrollo del conflicto Armado,Desaparición forzada,Desplazamiento Forzado,"Homicidio, Masacre","Minas Antipersonal, Munición sin Explotar y artefacto explosivo improvisado",Secuestro,Tortura,"Vincuación de Niños, Niñas y Adolescentes a actividades relacionadas con grupos armados",Abandono o Despojo Forzado de Tierras,Perdida de Bienes Muebles o Inmuebles 
25,Cundinamarca,25653, San Cayetano,Centro,Jorge Orlando Sánchez,Luis Alejandro Roncancio Rincón,5351,34,24,0,0,0,0,34,5,0,0,0,0,0,0
25,Cundinamarca,25658, San Francisco,Centro,Jorge Orlando Sánchez,Edgar Guerrero Sánchez,9872,978,825,1,327,0,7,945,54,0,0,1,0,0,52
25,Cundinamarca,25662, San Juan De Río Sec,Centro,Jorge Orlando Sánchez,José Gregorio Espejo Jiménez,9668,1043,851,5,52,6,10,918,160,0,1,0,3,0,24
25,Cundinamarca,25718, Sasaima,Centro,Jorge Orlando Sánchez,Héctor Fabián Garavito Peñuela,10778,634,525,0,7,0,12,600,33,0,0,0,1,0,1
25,Cundinamarca,25736, Sesquilé,Centro,Jorge Orlando Sánchez,Nelson Uriel Robayo López,14912,216,172,5,49,0,11,174,25,0,0,0,0,0,3
25,Cundinamarca,25740, Sibaté,Centro,Jorge Orlando Sánchez,Carlos Elmer Velandia Barreto,39817,1285,1125,1,192,0,2,1268,68,0,0,0,0,0,14
25,Cundinamarca,25743, Silvania,Centro,Jorge Orlando Sánchez,Jorge Enrique Sabogal Lara,22052,2439,1924,24,3,1,19,2021,260,0,2,1,2,0,158
25,Cundinamarca,25745, Simijaca,Centro,Jorge Orlando Sánchez,German Leónidas Rodríguez Albornoz,13516,100,82,0,0,0,8,81,20,0,0,0,0,0,0
25,Cundinamarca,25754, Soacha,Centro,Jorge Orlando Sánchez,Eleazar González Casas,533718,55267,43350,63,709,92,227,55098,965,5,18,17,7,0,39
25,Cundinamarca,25758, Sopó,Centro,Jorge Orlando Sánchez,William Octavio Venegas Ramírez,27932,329,265,2,49,7,11,311,18,0,0,2,0,0,3
25,Cundinamarca,25769, Subachoque,Centro,Jorge Orlando Sánchez,Juan Guillermo Cortes Ballén,16750,260,214,1,3,0,0,255,21,0,0,0,1,0,5
25,Cundinamarca,25772, Suesca,Centro,Jorge Orlando Sánchez,Orlando Quilaguy Mestizo,18011,284,233,1,16,0,3,275,9,0,0,0,0,0,0
25,Cundinamarca,25777, Supatá,Centro,Jorge Orlando Sánchez,Carlos Andrés Cárdenas Gómez,5027,101,76,3,5,0,0,76,27,0,0,0,0,0,1
25,Cundinamarca,25779, Susa,Centro,Jorge Orlando Sánchez,Oscar Eduardo Rocha Ramírez,12887,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,Cundinamarca,25781, Sutatausa,Centro,Jorge Orlando Sánchez,Hugo Orlando Santa Rodríguez,5725,239,205,1,72,0,0,225,0,0,0,0,0,0,1
25,Cundinamarca,25785, Tabio,Centro,Jorge Orlando Sánchez,Rubén Darío Acero García,28373,403,350,0,136,0,0,392,12,1,0,0,0,0,0
25,Cundinamarca,25793, Tausa,Centro,Jorge Orlando Sánchez,Jaime Alexander Rodríguez Ballén,9006,106,86,0,21,0,0,107,0,0,0,0,0,0,0
25,Cundinamarca,25797, Tena,Centro,Jorge Orlando Sánchez,Henry Oswaldo Martínez Moreno,9223,308,274,2,68,0,0,303,10,0,0,1,0,0,3
25,Cundinamarca,25799, Tenjo,Centro,Jorge Orlando Sánchez,Juan Gabriel Gómez Campos,20070,616,494,4,58,0,0,597,5,0,1,0,1,0,0
25,Cundinamarca,25805, Tibacuy,Centro,Jorge Orlando Sánchez,Eduar Javier Serrano Orjuela,4822,1123,843,4,135,1,5,997,84,0,5,1,0,0,23
91,Amazonas,91407, La Pedrera,Meta Y Llanos Orientales,Carlos Arturo Pardo Alezones,Corregimiento,5269,16,2,0,0,0,0,16,0,0,0,0,0,0,0
25,Cundinamarca,25807, Tibirita,Centro,Jorge Orlando Sánchez,María Patricia Vaca Castillo,2943,78,42,0,0,0,0,77,1,0,0,0,0,0,1
25,Cundinamarca,25815, Tocaima,Centro,Jorge Orlando Sánchez,Wilmar Alexander Martínez Bareño,18601,333,229,1,11,2,0,290,45,0,1,0,1,0,0
25,Cundinamarca,25817, Tocancipá,Centro,Jorge Orlando Sánchez,Walfrando Adolfo Forero Bejarano,33677,890,714,1,26,2,5,842,62,0,1,0,0,0,1
25,Cundinamarca,25823, Topaipí,Centro,Jorge Orlando Sánchez,Nancy Garrido Bolaños,4504,1619,1163,3,327,2,0,1357,139,4,0,8,1,0,5
25,Cundinamarca,25839, Ubalá,Centro,Jorge Orlando Sánchez,Danilo Antonio Salinas Martínez,10467,233,176,2,4,0,0,180,54,0,0,0,1,0,0
25,Cundinamarca,25841, Ubaque,Centro,Jorge Orlando Sánchez,Edgar Orlando Aguas Alba,6036,105,84,0,4,0,0,88,22,0,0,0,0,0,2
25,Cundinamarca,25843, Villa De San Diego ,Centro,Jorge Orlando Sánchez,Edgar Jairo Márquez Carrillo,39205,1162,1038,66,375,2,5,1135,45,3,2,2,0,0,39
25,Cundinamarca,25845, Une,Centro,Jorge Orlando Sánchez,Yecith Efrén Ángel Romero,9435,494,434,4,256,8,0,398,50,8,0,2,1,0,8
25,Cundinamarca,25851, Útica,Centro,Jorge Orlando Sánchez,Alfonso Mahecha Arias,5023,756,535,3,7,1,5,715,26,2,0,0,4,0,0
25,Cundinamarca,25862, Vergara,Centro,Jorge Orlando Sánchez,Ana María Mahecha Olarte,7704,702,567,1,3,0,2,612,120,1,1,0,2,0,0
25,Cundinamarca,25867, Vianí,Centro,Jorge Orlando Sánchez,Diego Alexander Bonilla Aguillon,4214,198,173,0,0,0,7,172,18,0,1,0,0,0,0
25,Cundinamarca,25871, Villagómez,Centro,Jorge Orlando Sánchez,Víctor Hugo Contreras Garzón ,2166,385,293,1,128,1,3,318,56,0,1,2,0,0,3
25,Cundinamarca,25873, Villapinzón,Centro,Jorge Orlando Sánchez,Gildardo Ansisar Melo Garnica,20391,712,586,13,30,0,9,696,40,2,0,0,0,0,6
25,Cundinamarca,25875, Villeta,Centro,Jorge Orlando Sánchez,Jhon Alexander Morera Gutiérrez,25381,783,548,7,8,3,25,678,118,0,2,0,4,0,9
25,Cundinamarca,25878, Viotá,Centro,Jorge Orlando Sánchez,Héctor Jorge Cante Acosta,13339,8109,7008,15,475,1,39,7978,269,0,0,0,2,0,23
25,Cundinamarca,25885, Yacopí,Centro,Jorge Orlando Sánchez,John Jaime Sánchez Sánchez,17067,3244,2062,2,40,22,38,3198,235,0,1,0,1,0,3
25,Cundinamarca,25898, Zipacón,Centro,Jorge Orlando Sánchez,Gustavo Cortes Camacho,5695,88,80,0,1,0,0,79,9,0,0,0,0,0,0
25,Cundinamarca,25899, Zipaquirá,Centro,Jorge Orlando Sánchez,Luis Alfonso Rodríguez Valbuena,126409,1648,1284,9,125,11,3,1608,38,0,4,2,0,0,9
73,Tolima,73001, Ibagué,Centro,Jorge Orlando Sánchez,Guillermo Alfonso Jaramillo Martinez,564076,108699,91427,669,7476,220,2115,96593,14208,269,247,157,92,0,809
73,Tolima,73024, Alpujarra,Centro,Jorge Orlando Sánchez,Alexander Díaz Martínez,4963,630,524,29,45,0,7,283,55,0,1,1,0,0,339
73,Tolima,73026, Alvarado,Centro,Jorge Orlando Sánchez,Pablo Emilio López Trujillo,8796,481,388,4,7,0,3,405,77,1,0,0,4,0,3
73,Tolima,73030, Ambalema,Centro,Jorge Orlando Sánchez,Juan Carlos Chavarro Rojas,6683,367,278,0,27,0,8,284,85,0,1,1,3,0,3
73,Tolima,73043, Anzoátegui,Centro,Jorge Orlando Sánchez,Oscar Fernando Tovar Bernal,18849,2583,2308,12,671,2,4,2451,112,1,0,0,4,0,58
73,Tolima,73055, Armero,Centro,Jorge Orlando Sánchez,Carlos Alfonso Escobar Peña,11724,1261,967,2,34,3,17,1088,180,1,1,0,0,0,0
73,Tolima,73067, Ataco,Centro,Jorge Orlando Sánchez,Jader Armel Ochoa Mappe,22669,6989,5299,214,700,2,42,6562,695,3,1,0,4,0,300
73,Tolima,73124, Cajamarca,Centro,Jorge Orlando Sánchez,William Hernándo Poveda Walteros,19626,2929,2625,24,440,0,10,2779,160,5,1,0,3,0,26
73,Tolima,73148, Carmen De Apicalá,Centro,Jorge Orlando Sánchez,Emiliano Salcedo Osorio,8880,781,686,7,101,0,0,747,29,1,0,0,0,0,3
73,Tolima,73152, Casabianca,Centro,Jorge Orlando Sánchez,William Cardona Orozco,6639,584,445,3,13,0,4,390,171,0,1,0,0,0,19
73,Tolima,73168, Chaparral,Centro,Jorge Orlando Sánchez,Humberto Buenaventura Lasso,47293,8990,7600,81,54,7,38,8074,991,66,8,1,9,0,27
73,Tolima,73200, Coello,Centro,Jorge Orlando Sánchez,Ernesto Bernardo Cuero Portela,9887,219,170,0,37,0,0,206,12,0,0,0,0,0,2
73,Tolima,73217, Coyaima,Centro,Jorge Orlando Sánchez,Oswaldo Mauricio Alape Arias,28379,1433,1004,9,21,3,12,1130,296,0,0,2,0,0,4
73,Tolima,73226, Cunday,Centro,Jorge Orlando Sánchez,Evelio Girón Molina,9544,1650,1396,3,208,0,0,1559,74,0,3,0,0,0,17
73,Tolima,73236, Dolores,Centro,Jorge Orlando Sánchez,Gelman Betancourt Ramírez,7923,2269,1660,47,61,1,7,1946,204,13,1,0,2,0,221
73,Tolima,73268, Espinal,Centro,Jorge Orlando Sánchez,Mauricio Ortiz Monroy,76056,3121,2816,34,1336,1,10,3179,162,2,6,2,2,0,27
73,Tolima,73270, Falan,Centro,Jorge Orlando Sánchez,Forney Munevar Monsalve,9204,610,493,0,26,2,10,495,121,0,1,8,0,0,9
73,Tolima,73275, Flandes,Centro,Jorge Orlando Sánchez,Juan Pablo Suárez Ospina,29296,551,462,7,62,1,2,519,32,0,0,0,0,0,0
73,Tolima,73283, Fresno,Centro,Jorge Orlando Sánchez,Carlos Andrés López Chica,30047,3066,2476,16,52,10,75,2708,398,0,5,2,1,0,29
73,Tolima,73319, Guamo,Centro,Jorge Orlando Sánchez,Jorge Enrique Mellado Vera,31866,791,679,11,180,2,10,578,200,2,3,0,1,0,0
73,Tolima,73347, Herveo,Centro,Jorge Orlando Sánchez,Nondier Arias,7893,729,558,2,8,2,13,514,265,2,3,0,0,0,52
73,Tolima,73349, Honda,Centro,Jorge Orlando Sánchez,Juan Guillermo Beltrán Amórtegui,24311,1060,669,9,79,0,69,683,341,1,4,0,1,0,3
73,Tolima,73352, Icononzo,Centro,Jorge Orlando Sánchez,Jorge Enrique García Orjuela,10801,2244,1638,23,50,0,33,1923,380,5,1,5,0,0,20
73,Tolima,73408, Lérida,Centro,Jorge Orlando Sánchez,Carolina Hurtado Barrera,17197,1681,1400,5,27,11,15,1533,158,3,9,2,0,0,22
73,Tolima,73411, Líbano,Centro,Jorge Orlando Sánchez,José Germán Castellanos Herrera ,40065,15162,13081,11,113,12,51,15166,392,3,17,5,1,0,18
73,Tolima,73443, San Sebastián De Ma,Centro,Jorge Orlando Sánchez,Alejandro Galindo Rincón,33340,2780,2237,87,93,71,42,2398,326,1,32,25,3,0,109
73,Tolima,73449, Melgar,Centro,Jorge Orlando Sánchez,Miguel Antonio Parra Pinilla,36641,3016,2623,22,892,5,51,2854,229,4,2,0,2,0,5
73,Tolima,73461, Murillo,Centro,Jorge Orlando Sánchez,Martha Cecilia Sánchez León,5010,611,506,24,69,0,0,532,55,0,3,2,2,0,27
73,Tolima,73483, Natagaima,Centro,Jorge Orlando Sánchez,Jesús Alberto Manios Urbano,22455,4323,3489,51,965,1,56,3962,445,5,1,1,13,0,47
73,Tolima,73504, Ortega,Centro,Jorge Orlando Sánchez,Benjamín Aponte Bonilla,32337,1347,1052,3,24,2,17,1012,317,40,9,1,0,0,3
73,Tolima,73520, Palocabildo,Centro,Jorge Orlando Sánchez,Hener Eduardo Salinas Martínez,9120,713,633,1,138,0,7,613,103,1,0,0,2,0,13
73,Tolima,73547, Piedras,Centro,Jorge Orlando Sánchez,Pedro Antonio Bocanegra Zabala,5662,185,156,0,44,0,5,174,7,0,3,0,0,0,5
73,Tolima,73555, Planadas,Centro,Jorge Orlando Sánchez,José Funor Dussán García,30023,4514,3737,57,33,0,57,3770,521,85,1,1,18,0,201
73,Tolima,73563, Prado,Centro,Jorge Orlando Sánchez,Álvaro González Murillo,7607,3666,3193,26,1639,5,2,3373,266,0,3,1,1,0,28
73,Tolima,73585, Purificación,Centro,Jorge Orlando Sánchez,Diego Hernán Murillo Penagos,29539,1036,934,2,77,0,5,976,62,0,2,0,1,0,3
73,Tolima,73616, Rioblanco,Centro,Jorge Orlando Sánchez,Delcy Esperanza Isaza Buenaventura,24345,5761,4254,29,40,0,6,5126,480,42,1,0,6,0,285
73,Tolima,73622, Roncesvalles,Centro,Jorge Orlando Sánchez,José Manuel García Sánchez,6340,408,327,8,2,0,0,212,77,10,1,0,2,0,118
73,Tolima,73624, Rovira,Centro,Jorge Orlando Sánchez,David Yoanny Vivas Barragán,20452,3018,2576,48,50,3,63,2787,348,9,2,0,18,0,17
73,Tolima,73671, Saldaña,Centro,Jorge Orlando Sánchez,Jorge Lozano Arciniegas,14329,413,353,1,23,2,16,342,52,1,1,0,0,0,3
73,Tolima,73675, San Antonio,Centro,Jorge Orlando Sánchez,José Dayler Lasso Mosquera,14219,2560,2126,78,47,0,11,1852,411,6,7,1,1,0,306
73,Tolima,73678, San Luis,Centro,Jorge Orlando Sánchez,Carlos Fernando Bonilla Lugo,19141,1991,1808,13,1189,20,27,1757,147,2,6,15,1,0,8
73,Tolima,73686, Santa Isabel,Centro,Jorge Orlando Sánchez,Jaime Rincón Soto,6340,684,595,1,320,1,0,612,65,10,0,0,1,0,26
73,Tolima,73770, Suárez,Centro,Jorge Orlando Sánchez,Luis Ángel Gómez Lizcano,4553,106,92,3,4,0,0,87,23,0,0,0,1,0,1
73,Tolima,73854, Valle De San Juan,Centro,Jorge Orlando Sánchez,Héctor Orlando Padilla Barragán,6387,710,651,1,78,0,0,677,45,0,0,0,1,0,9
73,Tolima,73861, Venadillo,Centro,Jorge Orlando Sánchez,Ilber Beltrán,19714,1131,936,19,12,0,16,892,205,0,0,0,1,0,28
73,Tolima,73870, Villahermosa,Centro,Jorge Orlando Sánchez,César Augusto Restrepo,10591,910,771,5,84,0,22,683,184,2,0,0,3,0,13
73,Tolima,73873, Villarrica,Centro,Jorge Orlando Sánchez,Arley Beltrán Díaz,5312,592,489,9,37,0,4,451,60,2,0,0,0,0,94
20,Cesar,20001, Valledupar,Cesar Y Guajira ,Juana Ramírez Gutierrez,Augusto Daniel Ramirez Uhia,473251,173360,138033,768,1682,406,6464,145478,32093,41,830,284,33,0,474
20,Cesar,20011, Aguachica,Cesar Y Guajira ,Juana Ramírez Gutierrez,Henry Ali Montes Montealegre,94864,23034,19450,87,567,23,402,21244,1885,8,207,4,3,0,54
20,Cesar,20013, Agustín Codazzi,Cesar Y Guajira ,Juana Ramírez Gutierrez,Luis Vladimir Peñaloza Fuentes,50055,31863,26325,85,191,15,102,30759,1867,2,27,2,4,0,102
20,Cesar,20032, Astrea,Cesar Y Guajira ,Juana Ramírez Gutierrez,Sandy Sepúlveda Sánchez,19305,3006,2074,0,23,8,0,2843,302,0,2,0,0,0,4
20,Cesar,20045, Becerril,Cesar Y Guajira ,Juana Ramírez Gutierrez,Juan Francisco Rojas Hinojosa,13322,11665,9294,14,400,6,36,11216,798,1,8,2,2,0,39
20,Cesar,20060, Bosconia,Cesar Y Guajira ,Juana Ramírez Gutierrez,Juan Enrique Aarón Rivero,38490,17352,14234,14,181,33,92,16977,880,2,26,1,0,0,881
20,Cesar,20175, Chimichagua,Cesar Y Guajira ,Juana Ramírez Gutierrez,Maritza Pérez Ramírez,30493,5154,3666,5,314,5,31,4848,396,1,5,3,0,0,53
20,Cesar,20178, Chiriguaná,Cesar Y Guajira ,Juana Ramírez Gutierrez,Zunilda Toloza Pérez,19121,12545,10685,12,3386,7,38,12212,685,1,26,1,1,0,3
20,Cesar,20228, Curumaní,Cesar Y Guajira ,Juana Ramírez Gutierrez,Laura Marcela Herrera Trillos,23699,20766,16878,16,67,12,143,20184,1142,5,53,0,1,0,34
20,Cesar,20238, El Copey,Cesar Y Guajira ,Juana Ramírez Gutierrez,José Luis Nieves Pérez,26701,10870,8424,7,33,2,62,10477,700,3,4,0,2,0,26
20,Cesar,20250, El Paso,Cesar Y Guajira ,Juana Ramírez Gutierrez,Hidalfo Rafael De La Cruz Ortiz,23187,4496,3239,5,520,3,39,4047,768,0,4,6,0,0,34
20,Cesar,20295, Gamarra,Cesar Y Guajira ,Juana Ramírez Gutierrez,Libardo Cruz Casado,17061,1653,1377,4,37,4,37,1473,190,0,37,1,0,0,10
20,Cesar,20383, La Gloria,Cesar Y Guajira ,Juana Ramírez Gutierrez,Fermín Augusto Cruz Quintero,12591,3999,3339,4,68,1,62,3726,302,3,17,3,0,0,31
20,Cesar,20400, La Jagua De Ibirico,Cesar Y Guajira ,Juana Ramírez Gutierrez,Yarcely Leonor Rangel Restrepo,22341,10203,8329,29,122,26,67,9587,1014,9,8,0,1,0,44
20,Cesar,20443, Manaure,Cesar Y Guajira ,Juana Ramírez Gutierrez,Ever Antonio Santana Torres,15200,6685,5689,407,278,45,77,6359,233,3,133,2,0,0,589
20,Cesar,20517, Pailitas,Cesar Y Guajira ,Juana Ramírez Gutierrez,Luis Said Castro Cueto,17369,15791,12344,27,1378,62,76,16058,858,4,26,27,0,0,321
20,Cesar,20550, Pelaya,Cesar Y Guajira ,Juana Ramírez Gutierrez,Edwer Pérez Acosta,18134,9216,7686,53,1241,15,129,9210,660,4,51,8,0,0,438
20,Cesar,20570, Pueblo Bello,Cesar Y Guajira ,Juana Ramírez Gutierrez,Juan Francisco Villazón Tafur,23404,8553,6960,4,13,3,56,8181,589,0,5,2,5,0,52
20,Cesar,20621, La Paz,Cesar Y Guajira ,Juana Ramírez Gutierrez,Andrea Doria Ovalle Arzuaga,22929,12252,9780,10,31,3,30,11739,648,1,37,0,0,0,73
20,Cesar,20750, San Diego,Cesar Y Guajira ,Juana Ramírez Gutierrez,Elvia Milena Sanjuán Dávila,13266,14325,11771,11,206,2,16,14037,630,1,21,2,2,0,118
20,Cesar,20770, San Martín,Cesar Y Guajira ,Juana Ramírez Gutierrez,Saúl Eduardo Celis Carvajal,18748,4680,3797,16,169,25,70,4449,260,3,15,7,3,0,5
20,Cesar,20787, Tamalameque,Cesar Y Guajira ,Juana Ramírez Gutierrez,Jorge Alonso Castro Jaraba,13802,2251,1858,8,434,20,34,2016,251,0,3,1,0,0,11
44,La Guajira,44001, Riohacha,Cesar Y Guajira ,Juana Ramírez Gutierrez,Fabio David Velasquez Rivadeneira,277868,79276,61011,278,705,778,1142,74244,7230,5,166,51,4,0,156
44,La Guajira,44035, Albania,Cesar Y Guajira ,Juana Ramírez Gutierrez,Pablo Parra Córdoba,27589,4466,3795,8,68,11,34,4450,259,2,3,0,0,0,10
44,La Guajira,44078, Barrancas,Cesar Y Guajira ,Juana Ramírez Gutierrez,Jorge Alberto Cerchiaro Figueroa,36134,6641,5124,163,452,7,53,6317,693,1,9,4,3,0,172
44,La Guajira,44090, Dibulla,Cesar Y Guajira ,Juana Ramírez Gutierrez,Bienvenido José Mejía Brito,35404,14264,12020,8,1125,19,33,14379,399,2,1,0,0,0,312
44,La Guajira,44098, Distracción,Cesar Y Guajira ,Juana Ramírez Gutierrez,Pedro Javier Guerra Chinchia,16484,1610,1242,1,367,0,24,1465,288,0,15,0,1,0,172
44,La Guajira,44110, El Molino,Cesar Y Guajira ,Juana Ramírez Gutierrez,María Isabel Zabaleta Quintero,8940,7113,5992,45,12,10,23,7053,170,1,3,1,0,0,22
44,La Guajira,44279, Fonseca,Cesar Y Guajira ,Juana Ramírez Gutierrez,Misael Arturo Velásquez Granadillo,34286,11146,8482,11,268,8,27,11044,491,1,10,1,0,0,18
44,La Guajira,44378, Hatonuevo,Cesar Y Guajira ,Juana Ramírez Gutierrez,Rafael Ángel Ojeda Brito,26782,2325,1897,0,15,0,12,2185,205,0,3,0,0,0,2
44,La Guajira,44420, La Jagua Del Pilar,Cesar Y Guajira ,Juana Ramírez Gutierrez,José Amiro Moron Núñez,3289,783,479,12,22,0,6,689,142,0,1,0,0,0,19
44,La Guajira,44430, Maicao,Cesar Y Guajira ,Juana Ramírez Gutierrez,José Carlos Molina Becerra,162118,13697,9958,242,44,18,73,12141,1620,1,14,3,1,0,237
44,La Guajira,44560, Manaure,Cesar Y Guajira ,Juana Ramírez Gutierrez,Aldemar Ibarra Mejía,112103,989,804,0,64,1,9,964,37,0,0,0,0,0,1
44,La Guajira,44650, San Juan Del Cesar,Cesar Y Guajira ,Juana Ramírez Gutierrez,Luis Manuel Daza Mendoza,38351,16681,13506,9,28,4,8,16732,593,3,25,1,3,0,101
44,La Guajira,44847, Uribia,Cesar Y Guajira ,Juana Ramírez Gutierrez,Luis Enrique Solano Redondo,186532,1732,1191,0,1,0,12,1749,18,0,4,0,0,0,0
44,La Guajira,44855, Urumita,Cesar Y Guajira ,Juana Ramírez Gutierrez,Giovanny Javier Ramos Barros,18792,3771,2799,4,34,0,29,3598,246,3,5,0,0,0,26
44,La Guajira,44874, Villanueva,Cesar Y Guajira ,Juana Ramírez Gutierrez,Luis Alberto Baquero Daza,28254,9314,7022,24,74,4,22,8941,716,1,18,4,3,0,62
27,Chocó,27001, Quibdó,Choco,Betty Eugenia Moreno Moreno,Isaias Chala Ibarguen,116058,89394,65462,958,3627,384,1311,91595,6608,23,285,53,76,0,1231
27,Chocó,27025, Alto Baudó,Choco,Betty Eugenia Moreno Moreno,Carmen Edithza Londoño Mosquera,38670,13804,10874,6,87,0,6,17152,40,2,14,3,1,0,579
27,Chocó,27050, Atrato,Choco,Betty Eugenia Moreno Moreno,Crescencio Enrique Bejarano Palacios,10471,1656,1364,16,146,2,6,1631,28,0,0,0,0,0,0
27,Chocó,27073, Bagadó,Choco,Betty Eugenia Moreno Moreno,Marínela Palomeque Serna,7984,5835,4783,693,1278,23,0,4955,36,1,88,55,2,0,332
27,Chocó,27075, Bahía Solano,Choco,Betty Eugenia Moreno Moreno,Harley Liliana Ortiz Salazar,9375,5970,4462,24,47,4,6,6168,39,0,4,2,2,0,20
27,Chocó,27077, Bajo Baudó,Choco,Betty Eugenia Moreno Moreno,Jhon Jared Murillo Ramírez,17617,10989,7382,106,46,3,10,13244,35,2,7,1,1,0,19
27,Chocó,27099, Bojaya,Choco,Betty Eugenia Moreno Moreno,Jeremías Moreno,10116,15002,10890,570,828,1,9,15792,221,3,2,2,2,0,963
27,Chocó,27135, El Cantón Del San P,Choco,Betty Eugenia Moreno Moreno,Elkin Antonio Palacios Palacios,8375,941,527,1,5,1,0,925,43,1,0,0,0,0,10
27,Chocó,27160, Cértegui,Choco,Betty Eugenia Moreno Moreno,Lina Patricia Moreno Palacios ,10153,713,358,0,3,0,0,714,18,3,2,0,0,0,2
27,Chocó,27205, Condoto,Choco,Betty Eugenia Moreno Moreno,Luz Marina Agualimpia Benítez,14991,4197,3089,0,39,2,8,4351,82,0,6,1,1,0,100
27,Chocó,27245, El Carmen De Atrato,Choco,Betty Eugenia Moreno Moreno,Jorge Iván Bedoya Montoya,14524,6481,5426,6,121,2,32,6578,274,7,18,0,4,0,333
27,Chocó,27250, El Litoral Del San ,Choco,Betty Eugenia Moreno Moreno,Wilinton Ibarguen Posso,15994,9026,8565,1489,38,1,0,9898,27,3,1,0,0,0,21
27,Chocó,27361, Istmina,Choco,Betty Eugenia Moreno Moreno,Arbey Antonio Pino Mosquera,25686,14748,11414,211,620,33,42,15070,251,7,11,8,5,0,564
27,Chocó,27372, Juradó,Choco,Betty Eugenia Moreno Moreno,Alberto Achito Lubiasa,3267,2011,1418,0,3,7,25,1687,52,0,1,0,0,0,386
27,Chocó,27413, Lloró,Choco,Betty Eugenia Moreno Moreno,Heneil Correa Rentería,11372,6007,4677,859,31,1,1,5581,33,1,1,0,3,0,89
27,Chocó,27425, Medio Atrato,Choco,Betty Eugenia Moreno Moreno,Jesús Enrique Moya Mena,31465,2785,1845,1,26,21,4,2785,47,0,7,0,2,0,10
27,Chocó,27430, Medio Baudó,Choco,Betty Eugenia Moreno Moreno,Gilder Palacios Mosquera,13951,5386,4097,64,451,6,25,5564,34,0,4,1,1,0,20
27,Chocó,27450, Medio San Juan,Choco,Betty Eugenia Moreno Moreno,Liyis Roció Rivas Benítez,17071,6180,5596,291,333,5,0,6512,105,0,8,0,1,0,64
27,Chocó,27491, Nóvita,Choco,Betty Eugenia Moreno Moreno,Deyler Eduardo Camacho Mosquera,7963,983,732,0,64,1,0,947,32,5,2,0,3,0,4
27,Chocó,27495, Nuquí,Choco,Betty Eugenia Moreno Moreno,Everto López Perea,8775,2549,1182,2,115,5,0,2655,17,1,6,0,2,0,7
27,Chocó,27580, Río Iró,Choco,Betty Eugenia Moreno Moreno,Rigoberto Mosquera Mosquera,10042,2557,1737,4,61,10,4,2662,38,3,1,0,4,0,338
27,Chocó,27600, Río Quito,Choco,Betty Eugenia Moreno Moreno,Heraclio Mena Romaña,9180,1691,1182,0,3,0,0,1744,8,0,1,0,1,0,38
27,Chocó,27660, San José Del Palmar,Choco,Betty Eugenia Moreno Moreno,León Fabio Marín Moncada,4768,1847,1485,10,85,1,19,1677,185,3,6,15,3,0,5
27,Chocó,27745, Msipí,Choco,Betty Eugenia Moreno Moreno,Luis Ángel Largacha Caicedo,4154,2290,1984,27,19,0,0,2301,0,0,1,0,3,0,180
27,Chocó,27787, Tadó,Choco,Betty Eugenia Moreno Moreno,Arismendy Agustín García Mosquera,19043,9128,6973,16,105,3,36,9206,365,1,6,0,7,0,374
27,Chocó,27810, Unión Panamericana,Choco,Betty Eugenia Moreno Moreno,Martin Elías Aguilar Hurtado,9904,1061,826,8,103,1,9,1004,63,0,2,0,0,0,63
23,Córdoba,23500, Moñitos,Córdoba,Manuel De los Reyes Pacheco, Álvaro José Casseres Matoza,28294,3618,2780,0,119,0,2,3596,65,0,0,1,0,0,2
23,Córdoba,23001, Montería,Córdoba,Manuel De los Reyes Pacheco,Marcos Daniel Pineda García,453931,130976,106623,332,545,121,4708,115308,17946,53,113,66,36,0,124
23,Córdoba,23068, Ayapel,Córdoba,Manuel De los Reyes Pacheco,Marisel Náder Náder,53152,4853,3826,0,23,28,65,4641,280,0,12,5,0,0,19
23,Córdoba,23079, Buenavista,Córdoba,Manuel De los Reyes Pacheco,Miguel Emiro Guzmán Mieles,22191,2888,2033,4,9,4,14,2817,202,0,0,0,0,0,6
94,Guainía,94888, Morichal,Meta Y Llanos Orientales,Carlos Arturo Pardo Alezones,Corregimiento,1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,Córdoba,23090, Canalete,Córdoba,Manuel De los Reyes Pacheco, Armando José Lambertínez Bolaño,22542,3503,2630,0,6,1,10,3432,165,0,1,0,1,0,5
23,Córdoba,23162, Cereté,Córdoba,Manuel De los Reyes Pacheco, Salim Hamed Chagüi Flórez,93039,8070,6452,26,71,8,37,7835,461,4,9,5,0,0,13
23,Córdoba,23168, Chimá,Córdoba,Manuel De los Reyes Pacheco, Juan Pascual Custode Vivanco,15304,553,386,0,13,0,13,476,77,0,0,0,0,0,0
23,Córdoba,23182, Chinú,Córdoba,Manuel De los Reyes Pacheco, Teresa Salamanca De Avilez,49362,3016,2412,7,85,3,56,2793,232,0,2,0,0,0,2
